Tid,Refund,Marital Status,Taxable Income,Cheat
3448,No,Single,190k,No
3449,No,Married,160k,Yes
3450,No,Single,248k,No
3451,No,Married,178k,No
3452,No,Single,126k,Yes
3453,Yes,Married,224k,No
3454,No,Married,215k,Yes
3455,No,Single,100k,No
3456,No,Divorced,86k,Yes
3457,No,Single,181k,No
3458,No,Single,222k,No
3459,No,Single,169k,No
3460,No,Married,132k,Yes
3461,No,Single,245k,No
3462,No,Married,95k,No
3463,No,Married,163k,No
3464,No,Married,125k,Yes
3465,No,Married,181k,No
3466,No,Married,196k,No
3467,No,Married,153k,No
3468,Yes,Married,93k,No
3469,No,Married,89k,No
3470,Yes,Married,123k,No
3471,No,Single,178k,Yes
3472,No,Married,60k,No
3473,Yes,Single,111k,No
3474,No,Married,92k,Yes
3475,No,Divorced,110k,No
3476,No,Single,224k,Yes
3477,Yes,Single,113k,No
3478,No,Divorced,203k,Yes
3479,Yes,Single,196k,No
3480,No,Divorced,161k,Yes
3481,Yes,Divorced,120k,No
3482,No,Single,72k,Yes
3483,No,Single,231k,Yes
3484,Yes,Single,240k,No
3485,No,Single,192k,No
3486,No,Married,176k,No
3487,No,Divorced,70k,No
3488,No,Single,130k,No
3489,No,Married,82k,No
3490,No,Married,83k,Yes
3491,Yes,Single,187k,No
3492,No,Married,172k,Yes
3493,No,Single,102k,Yes
3494,No,Divorced,215k,Yes
3495,Yes,Single,109k,No
3496,No,Married,82k,No
3497,Yes,Single,167k,No
3498,No,Married,170k,No
3499,Yes,Single,145k,Yes
3500,Yes,Divorced,241k,No
3501,Yes,Married,170k,No
3502,Yes,Divorced,58k,Yes
3503,No,Divorced,95k,Yes
3504,Yes,Married,236k,No
3505,Yes,Divorced,103k,Yes
3506,No,Single,237k,No
3507,Yes,Single,87k,No
3508,No,Single,59k,Yes
3509,No,Single,121k,Yes
3510,No,Married,119k,Yes
3511,No,Divorced,191k,Yes
3512,Yes,Divorced,134k,No
3513,Yes,Married,222k,No
3514,Yes,Divorced,118k,No
3515,No,Single,163k,No
3516,Yes,Single,59k,No
3517,No,Divorced,130k,Yes
3518,No,Married,60k,No
3519,No,Single,70k,No
3520,No,Single,138k,No
3521,No,Married,113k,Yes
3522,No,Married,239k,No
3523,No,Divorced,152k,No
3524,Yes,Married,135k,No
3525,No,Single,120k,No
3526,No,Divorced,154k,Yes
3527,No,Married,167k,No
3528,No,Single,112k,No
3529,No,Married,179k,No
3530,No,Married,212k,No
3531,No,Divorced,100k,Yes
3532,No,Single,134k,No
3533,No,Married,197k,No
3534,Yes,Single,235k,No
3535,No,Married,177k,No
3536,No,Married,174k,No
3537,No,Divorced,197k,Yes
3538,Yes,Divorced,196k,No
3539,No,Single,213k,Yes
3540,No,Married,165k,Yes
3541,Yes,Married,211k,No
3542,No,Married,167k,No
3543,No,Divorced,139k,Yes
3544,No,Married,177k,No
3545,No,Married,64k,No
3546,Yes,Divorced,63k,No
3547,Yes,Divorced,145k,Yes
3548,Yes,Divorced,245k,No
3549,No,Married,241k,No
3550,Yes,Single,153k,No
3551,No,Married,93k,No
3552,Yes,Married,58k,No
3553,No,Divorced,115k,No
3554,Yes,Married,124k,No
3555,No,Single,125k,No
3556,No,Married,76k,Yes
3557,No,Divorced,236k,No
3558,Yes,Divorced,189k,No
3559,No,Married,203k,No
3560,Yes,Single,177k,No
3561,Yes,Single,89k,No
3562,Yes,Married,89k,No
3563,No,Single,112k,No
3564,No,Married,175k,No
3565,Yes,Married,183k,No
3566,No,Single,74k,Yes
3567,No,Married,63k,No
3568,No,Single,89k,Yes
3569,No,Divorced,114k,Yes
3570,No,Divorced,202k,Yes
3571,No,Married,245k,Yes
3572,No,Divorced,220k,Yes
3573,No,Married,205k,Yes
3574,Yes,Divorced,90k,Yes
3575,No,Divorced,164k,Yes
3576,No,Married,77k,No
3577,Yes,Married,135k,No
3578,No,Married,164k,Yes
3579,No,Married,103k,Yes
3580,No,Single,188k,Yes
3581,Yes,Married,236k,No
3582,No,Single,221k,No
3583,No,Married,110k,No
3584,No,Single,193k,No
3585,No,Single,85k,Yes
3586,No,Single,115k,Yes
3587,No,Married,98k,Yes
3588,No,Single,147k,No
3589,Yes,Divorced,180k,No
3590,No,Married,63k,No
3591,Yes,Divorced,231k,No
3592,No,Single,206k,Yes
3593,Yes,Married,50k,No
3594,No,Married,66k,No
3595,No,Single,179k,No
3596,No,Married,212k,Yes
3597,No,Divorced,223k,No
3598,No,Divorced,95k,No
3599,Yes,Single,249k,No
3600,No,Married,51k,Yes
3601,Yes,Married,240k,No
3602,No,Single,244k,Yes
3603,No,Single,199k,No
3604,Yes,Married,135k,No
3605,Yes,Divorced,114k,No
3606,Yes,Married,173k,No
3607,No,Married,187k,Yes
3608,Yes,Married,72k,No
3609,Yes,Married,144k,Yes
3610,No,Single,228k,Yes
3611,No,Single,136k,No
3612,No,Married,109k,No
3613,Yes,Single,86k,No
3614,No,Single,89k,No
3615,No,Divorced,101k,No
3616,No,Married,238k,No
3617,No,Married,149k,Yes
3618,No,Single,141k,No
3619,No,Single,69k,Yes
3620,No,Divorced,198k,Yes
3621,No,Single,190k,Yes
3622,No,Married,56k,No
3623,No,Divorced,80k,No
3624,No,Married,154k,No
3625,No,Single,227k,No
3626,No,Married,113k,No
3627,No,Divorced,127k,Yes
3628,No,Single,140k,No
3629,No,Divorced,170k,Yes
3630,No,Married,215k,Yes
3631,No,Single,85k,Yes
3632,No,Divorced,175k,Yes
3633,No,Married,115k,Yes
3634,Yes,Single,134k,Yes
3635,Yes,Single,150k,No
3636,No,Single,230k,Yes
3637,No,Married,191k,No
3638,No,Single,86k,Yes
3639,Yes,Single,142k,Yes
3640,No,Single,242k,Yes
3641,Yes,Married,168k,No
3642,No,Single,133k,Yes
3643,No,Married,116k,No
3644,Yes,Married,76k,No
3645,Yes,Divorced,87k,No
3646,Yes,Single,183k,No
3647,No,Married,96k,No
3648,No,Married,185k,No
3649,No,Married,54k,No
3650,Yes,Single,234k,No
3651,Yes,Married,119k,No
3652,No,Divorced,206k,No
3653,No,Married,155k,Yes
3654,No,Single,84k,Yes
3655,No,Single,139k,No
3656,No,Single,208k,No
3657,No,Divorced,93k,Yes
3658,No,Single,233k,Yes
3659,Yes,Single,225k,Yes
3660,No,Divorced,215k,Yes
3661,No,Single,108k,Yes
3662,No,Single,238k,Yes
3663,No,Single,208k,No
3664,No,Married,170k,No
3665,Yes,Single,176k,No
3666,No,Single,110k,Yes
3667,Yes,Married,249k,No
3668,No,Single,92k,Yes
3669,No,Single,196k,No
3670,No,Divorced,191k,Yes
3671,Yes,Married,89k,No
3672,No,Divorced,70k,No
3673,No,Married,158k,Yes
3674,No,Divorced,170k,Yes
3675,Yes,Single,224k,Yes
3676,No,Married,82k,No
3677,No,Married,221k,No
3678,No,Single,85k,No
3679,No,Married,155k,No
3680,No,Divorced,131k,Yes
3681,Yes,Married,71k,No
3682,No,Single,122k,No
3683,No,Single,233k,Yes
3684,No,Single,128k,No
3685,No,Divorced,224k,Yes
3686,No,Single,201k,Yes
3687,No,Single,120k,Yes
3688,No,Married,182k,Yes
3689,No,Married,95k,No
3690,No,Married,209k,No
3691,No,Divorced,223k,Yes
3692,No,Married,51k,No
3693,Yes,Single,241k,No
3694,No,Single,134k,No
3695,No,Single,133k,No
3696,No,Single,233k,No
3697,No,Married,58k,No
3698,No,Single,233k,No
3699,No,Divorced,182k,No
3700,No,Single,217k,No
3701,No,Single,161k,No
3702,Yes,Divorced,70k,No
3703,Yes,Single,241k,No
3704,Yes,Single,69k,No
3705,No,Single,149k,Yes
3706,No,Single,147k,Yes
3707,No,Divorced,228k,No
3708,No,Single,123k,No
3709,No,Divorced,60k,Yes
3710,Yes,Divorced,226k,No
3711,No,Married,77k,Yes
3712,Yes,Married,62k,Yes
3713,No,Divorced,126k,Yes
3714,No,Married,199k,No
3715,Yes,Single,94k,Yes
3716,No,Divorced,100k,Yes
3717,No,Married,51k,No
3718,No,Single,67k,Yes
3719,No,Married,114k,No
3720,Yes,Divorced,68k,Yes
3721,No,Married,200k,No
3722,No,Single,210k,No
3723,Yes,Single,229k,No
3724,No,Married,194k,Yes
3725,No,Single,236k,No
3726,No,Married,118k,No
3727,No,Single,105k,No
3728,Yes,Single,237k,No
3729,Yes,Divorced,59k,Yes
3730,No,Single,164k,Yes
3731,Yes,Single,54k,No
3732,No,Single,145k,Yes
3733,No,Married,50k,No
3734,Yes,Married,182k,No
3735,No,Married,76k,No
3736,No,Single,77k,Yes
3737,No,Divorced,227k,No
3738,No,Married,237k,Yes
3739,No,Married,211k,Yes
3740,No,Married,206k,Yes
3741,No,Married,79k,No
3742,No,Divorced,71k,Yes
3743,Yes,Married,126k,No
3744,No,Single,238k,No
3745,No,Divorced,227k,Yes
3746,No,Divorced,68k,Yes
3747,No,Single,70k,No
3748,No,Married,52k,Yes
3749,No,Divorced,227k,No
3750,No,Married,73k,Yes
3751,No,Married,242k,Yes
3752,Yes,Divorced,130k,No
3753,No,Single,188k,No
3754,No,Divorced,229k,No
3755,No,Divorced,235k,No
3756,No,Married,85k,No
3757,No,Divorced,230k,No
3758,No,Married,55k,No
3759,No,Married,195k,Yes
3760,No,Married,122k,Yes
3761,No,Married,167k,No
3762,Yes,Single,78k,No
3763,Yes,Divorced,175k,No
3764,No,Married,114k,No
3765,Yes,Married,221k,Yes
3766,Yes,Divorced,74k,No
3767,Yes,Single,171k,No
3768,No,Single,70k,Yes
3769,No,Divorced,228k,Yes
3770,No,Single,168k,No
3771,No,Single,163k,No
3772,Yes,Divorced,54k,No
3773,No,Married,220k,No
3774,No,Single,72k,Yes
3775,No,Married,185k,Yes
3776,No,Single,161k,Yes
3777,No,Single,155k,Yes
3778,Yes,Single,116k,Yes
3779,No,Single,64k,Yes
3780,No,Divorced,212k,Yes
3781,Yes,Single,72k,No
3782,Yes,Married,232k,No
3783,No,Single,119k,Yes
3784,No,Married,129k,No
3785,Yes,Single,93k,Yes
3786,No,Single,115k,No
3787,No,Divorced,113k,Yes
3788,Yes,Single,91k,Yes
3789,No,Single,237k,No
3790,No,Single,122k,No
3791,Yes,Single,163k,No
3792,No,Married,175k,Yes
3793,No,Single,115k,No
3794,No,Married,218k,No
3795,No,Married,208k,No
3796,No,Married,103k,No
3797,No,Single,218k,Yes
3798,No,Single,192k,No
3799,No,Single,176k,No
3800,Yes,Divorced,113k,No
3801,No,Single,197k,No
3802,Yes,Single,177k,No
3803,No,Divorced,100k,Yes
3804,No,Single,64k,Yes
3805,No,Married,191k,Yes
3806,No,Single,217k,Yes
3807,No,Married,239k,No
3808,No,Single,179k,No
3809,Yes,Single,227k,No
3810,Yes,Married,207k,No
3811,No,Married,96k,No
3812,No,Single,187k,No
3813,No,Married,129k,No
3814,Yes,Single,231k,No
3815,No,Married,103k,No
3816,No,Divorced,152k,No
3817,Yes,Single,219k,No
3818,No,Single,99k,Yes
3819,Yes,Married,79k,Yes
3820,Yes,Married,192k,No
3821,No,Married,160k,No
3822,Yes,Divorced,242k,No
3823,No,Single,232k,No
3824,No,Single,221k,Yes
3825,No,Married,173k,No
3826,No,Divorced,70k,Yes
3827,Yes,Divorced,98k,No
3828,Yes,Married,175k,No
3829,No,Single,245k,No
3830,No,Single,127k,Yes
3831,No,Single,157k,No
3832,No,Single,171k,No
3833,Yes,Married,139k,No
3834,No,Married,244k,No
3835,No,Single,177k,Yes
3836,No,Married,92k,No
3837,No,Single,200k,Yes
3838,No,Single,141k,Yes
3839,Yes,Married,84k,Yes
3840,No,Married,236k,No
3841,No,Single,205k,No
3842,No,Single,219k,Yes
3843,No,Single,137k,No
3844,No,Divorced,139k,No
3845,No,Single,118k,No
3846,Yes,Divorced,200k,No
3847,Yes,Married,115k,Yes
3848,Yes,Married,117k,Yes
3849,Yes,Single,127k,No
3850,Yes,Divorced,155k,No
3851,No,Married,62k,Yes
3852,No,Single,105k,Yes
3853,No,Single,231k,No
3854,Yes,Divorced,111k,No
3855,Yes,Married,90k,No
3856,No,Married,117k,No
3857,No,Married,151k,Yes
3858,Yes,Divorced,153k,No
3859,No,Divorced,104k,Yes
3860,No,Divorced,179k,No
3861,No,Married,183k,Yes
3862,No,Married,80k,No
3863,Yes,Married,53k,No
3864,No,Divorced,126k,Yes
3865,No,Single,130k,No
3866,No,Married,66k,Yes
3867,No,Single,137k,No
3868,No,Divorced,50k,Yes
3869,Yes,Married,209k,No
3870,No,Married,180k,Yes
3871,No,Divorced,205k,No
3872,Yes,Married,154k,No
3873,No,Single,138k,Yes
3874,Yes,Married,86k,Yes
3875,No,Married,162k,Yes
3876,No,Married,162k,Yes
3877,No,Single,241k,No
3878,No,Single,178k,Yes
3879,No,Divorced,181k,Yes
3880,Yes,Divorced,212k,No
3881,No,Divorced,99k,Yes
3882,Yes,Divorced,160k,No
3883,Yes,Married,198k,No
3884,Yes,Married,159k,No
3885,No,Married,122k,No
3886,Yes,Divorced,158k,No
3887,No,Married,220k,No
3888,No,Divorced,73k,Yes
3889,No,Married,63k,No
3890,No,Married,70k,No
3891,No,Married,117k,No
3892,No,Divorced,129k,No
3893,Yes,Divorced,146k,Yes
3894,No,Single,153k,Yes
3895,Yes,Single,135k,Yes
3896,Yes,Married,184k,No
3897,Yes,Single,52k,No
3898,No,Divorced,138k,No
3899,No,Married,192k,No
3900,No,Married,191k,No
3901,No,Single,228k,Yes
3902,No,Married,201k,Yes
3903,No,Married,249k,No
3904,Yes,Married,120k,No
3905,No,Single,114k,No
3906,No,Married,126k,No
3907,Yes,Divorced,172k,No
3908,Yes,Married,228k,No
3909,No,Married,107k,No
3910,No,Single,211k,No
3911,Yes,Married,69k,No
3912,No,Single,186k,No
3913,No,Married,59k,No
3914,Yes,Single,78k,No
3915,No,Married,230k,No
3916,No,Divorced,158k,Yes
3917,No,Married,212k,Yes
3918,No,Single,101k,No
3919,No,Divorced,167k,Yes
3920,Yes,Single,167k,No
3921,No,Married,110k,No
3922,No,Married,166k,No
3923,No,Divorced,116k,Yes
3924,No,Single,109k,No
3925,Yes,Divorced,107k,No
3926,No,Divorced,190k,No
3927,No,Married,139k,No
3928,No,Married,169k,No
3929,No,Married,195k,No
3930,No,Single,240k,No
3931,No,Married,87k,No
3932,Yes,Married,144k,No
3933,No,Single,203k,No
3934,No,Single,229k,No
3935,No,Single,130k,No
3936,Yes,Married,225k,No
3937,No,Married,114k,No
3938,No,Married,245k,No
3939,No,Divorced,131k,No
3940,No,Single,234k,No
3941,No,Single,173k,Yes
3942,Yes,Single,52k,No
3943,No,Married,227k,No
3944,No,Married,144k,No
3945,No,Married,80k,No
3946,No,Divorced,93k,No
3947,No,Married,54k,No
3948,No,Single,118k,No
3949,No,Married,147k,No
3950,Yes,Divorced,104k,Yes
3951,No,Married,152k,No
3952,No,Single,211k,No
3953,No,Single,171k,Yes
3954,No,Single,217k,Yes
3955,No,Single,212k,Yes
3956,Yes,Married,57k,No
3957,Yes,Married,61k,No
3958,No,Married,132k,Yes
3959,No,Married,134k,No
3960,Yes,Single,67k,No
3961,Yes,Married,139k,Yes
3962,No,Single,220k,Yes
3963,No,Single,130k,No
3964,Yes,Married,104k,No
3965,No,Married,175k,No
3966,No,Divorced,173k,Yes
3967,No,Married,246k,No
3968,No,Married,190k,No
3969,No,Single,208k,No
3970,No,Married,51k,No
3971,No,Single,218k,Yes
3972,No,Single,235k,No
3973,No,Single,72k,Yes
3974,No,Single,133k,No
3975,No,Married,150k,No
3976,No,Single,225k,No
3977,Yes,Married,119k,Yes
3978,No,Single,103k,No
3979,No,Married,110k,Yes
3980,Yes,Single,150k,Yes
3981,No,Single,184k,Yes
3982,No,Married,175k,No
3983,Yes,Married,234k,No
3984,No,Married,164k,No
3985,No,Divorced,55k,No
3986,Yes,Married,244k,No
3987,No,Married,125k,Yes
3988,No,Single,214k,Yes
3989,No,Married,222k,Yes
3990,No,Divorced,55k,Yes
3991,No,Married,209k,No
3992,No,Married,115k,No
3993,No,Single,139k,Yes
3994,No,Married,245k,No
3995,No,Single,231k,Yes
3996,No,Married,171k,Yes
3997,Yes,Married,206k,No
3998,No,Married,102k,No
3999,No,Single,207k,Yes
4000,No,Married,86k,No
4001,No,Married,207k,Yes
4002,No,Single,198k,Yes
4003,No,Single,68k,Yes
4004,No,Single,214k,No
4005,Yes,Married,109k,No
4006,No,Divorced,132k,Yes
4007,No,Married,111k,No
4008,Yes,Divorced,57k,Yes
4009,No,Divorced,190k,No
4010,No,Single,239k,Yes
4011,Yes,Divorced,146k,No
4012,No,Divorced,60k,Yes
4013,Yes,Married,139k,No
4014,No,Married,226k,No
4015,No,Single,197k,No
4016,Yes,Married,203k,No
4017,No,Single,150k,Yes
4018,No,Divorced,80k,Yes
4019,No,Single,194k,No
4020,No,Married,167k,No
4021,No,Single,96k,No
4022,No,Single,121k,Yes
4023,No,Married,82k,Yes
4024,No,Single,122k,No
4025,Yes,Married,114k,No
4026,No,Single,200k,Yes
4027,Yes,Married,84k,Yes
4028,Yes,Divorced,75k,Yes
4029,No,Single,81k,Yes
4030,No,Married,139k,No
4031,No,Single,152k,Yes
4032,No,Married,158k,No
4033,No,Married,244k,Yes
4034,No,Single,221k,Yes
4035,No,Single,107k,No
4036,No,Single,242k,Yes
4037,No,Married,162k,No
4038,Yes,Married,244k,Yes
4039,No,Married,96k,No
4040,No,Married,154k,Yes
4041,No,Single,196k,No
4042,No,Divorced,218k,No
4043,No,Divorced,231k,No
4044,No,Divorced,236k,No
4045,No,Married,133k,No
4046,No,Single,75k,Yes
4047,No,Single,241k,No
4048,No,Married,56k,No
4049,No,Married,161k,No
4050,No,Divorced,82k,Yes
4051,No,Married,227k,No
4052,No,Single,144k,Yes
4053,No,Single,63k,Yes
4054,Yes,Divorced,101k,No
4055,No,Single,66k,Yes
4056,Yes,Married,234k,No
4057,No,Married,187k,Yes
4058,No,Single,178k,No
4059,No,Single,205k,No
4060,No,Single,86k,Yes
4061,No,Married,248k,Yes
4062,Yes,Married,92k,No
4063,No,Divorced,157k,Yes
4064,Yes,Single,117k,No
4065,No,Married,138k,No
4066,No,Married,176k,No
4067,Yes,Married,171k,No
4068,No,Single,55k,No
4069,No,Married,79k,No
4070,Yes,Single,67k,No
4071,No,Single,156k,No
4072,No,Single,158k,Yes
4073,No,Married,214k,No
4074,No,Single,220k,No
4075,No,Divorced,80k,Yes
4076,Yes,Divorced,64k,No
4077,No,Married,58k,No
4078,Yes,Married,145k,No
4079,No,Married,61k,No
4080,No,Married,216k,No
4081,Yes,Single,94k,No
4082,Yes,Single,94k,Yes
4083,No,Divorced,70k,No
4084,Yes,Single,51k,No
4085,No,Single,150k,Yes
4086,No,Divorced,172k,Yes
4087,No,Married,232k,No
4088,No,Single,126k,Yes
4089,No,Divorced,224k,Yes
4090,No,Married,63k,No
4091,Yes,Single,181k,No
4092,No,Married,118k,No
4093,No,Married,76k,Yes
4094,No,Married,98k,No
4095,No,Married,158k,No
4096,No,Single,175k,No
4097,Yes,Divorced,132k,No
4098,No,Married,106k,No
4099,No,Married,89k,No
4100,No,Single,198k,Yes
4101,Yes,Single,179k,No
4102,Yes,Married,60k,No
4103,No,Married,229k,Yes
4104,Yes,Married,98k,Yes
4105,Yes,Married,151k,No
4106,No,Married,61k,No
4107,No,Married,99k,No
4108,No,Married,82k,No
4109,Yes,Divorced,229k,No
4110,Yes,Single,65k,No
4111,No,Married,225k,Yes
4112,Yes,Married,61k,Yes
4113,No,Divorced,192k,Yes
4114,Yes,Married,110k,No
4115,Yes,Divorced,179k,No
4116,Yes,Married,53k,No
4117,No,Single,137k,Yes
4118,No,Single,164k,No
4119,No,Divorced,182k,Yes
4120,No,Single,187k,No
4121,No,Divorced,224k,Yes
4122,No,Divorced,97k,Yes
4123,No,Married,171k,No
4124,No,Married,174k,No
4125,No,Married,248k,No
4126,No,Single,140k,No
4127,No,Married,104k,Yes
4128,No,Married,83k,No
4129,No,Married,202k,No
4130,Yes,Single,60k,No
4131,No,Single,188k,Yes
4132,Yes,Single,185k,No
4133,No,Married,74k,Yes
4134,No,Single,129k,Yes
4135,No,Single,99k,Yes
4136,No,Divorced,228k,Yes
4137,Yes,Married,131k,Yes
4138,Yes,Divorced,62k,No
4139,No,Divorced,143k,No
4140,No,Single,87k,Yes
4141,Yes,Single,86k,No
4142,No,Married,113k,No
4143,No,Married,95k,No
4144,No,Divorced,119k,Yes
4145,No,Married,129k,No
4146,No,Married,247k,Yes
4147,Yes,Divorced,136k,No
4148,No,Married,101k,No
4149,No,Married,226k,No
4150,No,Divorced,226k,Yes
4151,No,Married,230k,No
4152,No,Single,149k,Yes
4153,Yes,Single,245k,Yes
4154,Yes,Single,208k,No
4155,Yes,Single,203k,No
4156,No,Married,140k,No
4157,No,Married,225k,No
4158,Yes,Single,150k,Yes
4159,Yes,Married,132k,Yes
4160,No,Married,52k,No
4161,No,Married,178k,No
4162,Yes,Married,229k,No
4163,No,Married,182k,No
4164,No,Single,127k,Yes
4165,No,Divorced,228k,Yes
4166,No,Married,205k,No
4167,No,Married,51k,Yes
4168,Yes,Single,132k,Yes
4169,No,Divorced,230k,No
4170,No,Married,160k,Yes
4171,No,Married,176k,Yes
4172,Yes,Single,91k,No
4173,No,Single,123k,No
4174,No,Single,98k,Yes
4175,No,Single,137k,Yes
4176,Yes,Single,221k,No
4177,No,Married,199k,No
4178,No,Single,220k,Yes
4179,Yes,Married,73k,Yes
4180,No,Single,223k,No
4181,Yes,Divorced,247k,No
4182,Yes,Married,125k,No
4183,No,Divorced,229k,No
4184,Yes,Single,87k,No
4185,No,Single,222k,Yes
4186,No,Divorced,224k,Yes
4187,No,Divorced,103k,Yes
4188,No,Married,158k,Yes
4189,Yes,Married,167k,No
4190,Yes,Single,239k,No
4191,Yes,Single,107k,No
4192,No,Married,61k,Yes
4193,No,Divorced,139k,Yes
4194,No,Divorced,232k,Yes
4195,Yes,Divorced,213k,No
4196,Yes,Single,196k,No
4197,Yes,Married,142k,No
4198,No,Divorced,74k,Yes
4199,No,Single,169k,Yes
4200,Yes,Single,145k,Yes
4201,No,Divorced,220k,No
4202,Yes,Single,158k,No
4203,No,Single,184k,No
4204,No,Single,96k,Yes
4205,No,Divorced,134k,No
4206,No,Single,208k,Yes
4207,No,Single,82k,Yes
4208,No,Single,134k,No
4209,Yes,Divorced,54k,No
4210,No,Single,138k,Yes
4211,No,Married,53k,No
4212,No,Single,70k,No
4213,No,Single,161k,No
4214,Yes,Single,62k,No
4215,Yes,Married,91k,No
4216,Yes,Single,83k,Yes
4217,Yes,Married,144k,No
4218,No,Single,153k,Yes
4219,No,Married,225k,No
4220,No,Single,248k,No
4221,No,Single,190k,No
4222,Yes,Divorced,198k,No
4223,Yes,Married,170k,No
4224,Yes,Single,230k,Yes
4225,No,Married,204k,Yes
4226,Yes,Married,231k,No
4227,No,Single,75k,Yes
4228,No,Single,89k,Yes
4229,No,Married,51k,No
4230,No,Divorced,88k,Yes
4231,No,Single,198k,No
4232,No,Married,112k,No
4233,No,Single,169k,Yes
4234,No,Single,82k,No
4235,No,Married,210k,No
4236,No,Single,54k,Yes
4237,No,Divorced,118k,No
4238,No,Married,119k,Yes
4239,No,Single,125k,No
4240,No,Single,107k,Yes
4241,No,Married,63k,No
4242,Yes,Married,225k,No
4243,No,Married,113k,No
4244,No,Divorced,108k,Yes
4245,No,Single,191k,Yes
4246,No,Married,160k,Yes
4247,No,Single,187k,No
4248,No,Married,199k,Yes
4249,Yes,Divorced,209k,Yes
4250,No,Married,165k,Yes
4251,No,Married,188k,No
4252,No,Single,139k,Yes
4253,No,Married,235k,No
4254,Yes,Married,88k,No
4255,Yes,Married,120k,No
4256,No,Divorced,65k,Yes
4257,No,Single,238k,Yes
4258,Yes,Married,61k,Yes
4259,No,Married,196k,Yes
4260,No,Single,123k,No
4261,Yes,Divorced,86k,No
4262,Yes,Single,63k,No
4263,No,Single,189k,No
4264,Yes,Married,201k,No
4265,No,Divorced,181k,Yes
4266,No,Single,240k,Yes
4267,No,Married,119k,No
4268,No,Single,69k,No
4269,No,Divorced,71k,No
4270,Yes,Divorced,196k,No
4271,No,Divorced,79k,Yes
4272,No,Single,150k,No
4273,Yes,Single,162k,No
4274,Yes,Single,161k,No
4275,Yes,Single,232k,No
4276,Yes,Single,224k,No
4277,No,Divorced,113k,Yes
4278,Yes,Divorced,117k,No
4279,No,Single,192k,No
4280,No,Married,116k,No
4281,Yes,Divorced,181k,No
4282,No,Single,198k,No
4283,Yes,Single,235k,No
4284,Yes,Married,134k,No
4285,No,Married,193k,Yes
4286,No,Married,117k,No
4287,Yes,Married,129k,No
4288,No,Divorced,53k,Yes
4289,Yes,Married,212k,No
4290,No,Single,137k,No
4291,No,Married,52k,No
4292,No,Divorced,123k,Yes
4293,No,Divorced,143k,No
4294,No,Divorced,196k,No
4295,No,Married,221k,No
4296,No,Divorced,235k,No
4297,Yes,Married,123k,No
4298,No,Single,132k,No
4299,Yes,Married,198k,No
4300,No,Single,68k,Yes
4301,Yes,Single,227k,No
4302,No,Divorced,163k,Yes
4303,No,Married,65k,No
4304,Yes,Single,217k,No
4305,Yes,Single,51k,Yes
4306,Yes,Married,150k,No
4307,No,Divorced,132k,Yes
4308,Yes,Divorced,217k,No
4309,No,Married,173k,No
4310,Yes,Married,184k,No
4311,No,Single,136k,Yes
4312,Yes,Divorced,205k,No
4313,Yes,Married,133k,Yes
4314,Yes,Single,83k,No
4315,No,Single,172k,No
4316,No,Divorced,173k,Yes
4317,Yes,Single,145k,No
4318,No,Single,126k,Yes
4319,No,Married,71k,Yes
4320,No,Married,214k,No
4321,Yes,Married,139k,No
4322,Yes,Single,173k,No
4323,Yes,Married,53k,No
4324,No,Married,135k,No
4325,No,Single,138k,Yes
4326,No,Single,239k,Yes
4327,No,Married,142k,No
4328,No,Single,94k,Yes
4329,Yes,Single,208k,No
4330,No,Divorced,100k,Yes
4331,No,Married,157k,No
4332,Yes,Single,140k,Yes
4333,No,Divorced,193k,Yes
4334,Yes,Married,230k,No
4335,No,Married,158k,No
4336,Yes,Married,205k,No
4337,No,Single,225k,No
4338,No,Married,162k,No
4339,No,Single,179k,Yes
4340,Yes,Married,141k,No
4341,No,Single,155k,No
4342,No,Married,232k,No
4343,Yes,Single,175k,No
4344,Yes,Married,119k,Yes
4345,Yes,Single,155k,No
4346,No,Married,113k,No
4347,No,Single,136k,Yes
4348,No,Single,176k,No
4349,No,Divorced,145k,Yes
4350,No,Married,87k,No
4351,No,Divorced,75k,Yes
4352,No,Single,87k,No
4353,No,Married,148k,Yes
4354,No,Married,226k,Yes
4355,No,Married,70k,No
